,REGMCR,EDULEV,CLETAS,QC67,QC62,QSF11,COND3,COND10,COEFF
98134,12,6,6,   ,   ,1,3,8,5350
98135,12,5,14,   ,   ,1,3,8,4266
98136,12,6,14,006,011,2,1,1,4266
98137,12,5,17,   ,   ,2,3,10,9427
98138,12,5,17,   ,   ,2,3,10,6424
98139,12,5,12,008,004,1,1,1,9774
98140,12,5,17,   ,   ,1,3,10,7788
98141,12,3,17,   ,   ,2,3,10,7788
98142,12,3,13,010,010,1,1,1,8111
98143,12,3,15,   ,   ,1,3,10,5144
98144,12,3,14,006,005,2,1,1,5144
98145,12,3,14,   ,   ,1,3,5,4791
98146,12,5,14,   ,   ,2,3,8,4791
98147,12,2,16,   ,   ,1,3,10,7470
98148,12,2,15,   ,   ,2,3,10,7470
98149,12,5,13,009,006,1,1,1,5474
98150,12,5,13,008,001,2,1,1,5474
98151,12,5,7,009,996,2,1,1,5474
98152,12,3,5,   ,   ,1,3,8,5474
98153,12,6,15,   ,   ,1,3,10,7840
98154,12,5,17,   ,   ,1,3,10,8034
98155,12,5,15,   ,   ,2,3,10,5742
98156,12,3,17,   ,   ,1,3,10,6226
98157,12,3,17,   ,   ,2,3,10,6226
98158,12,6,13,010,003,1,1,1,4516
98159,12,6,12,009,006,2,1,1,4516
98160,12,5,11,010,006,1,1,1,5642
98161,12,5,11,997,003,2,1,1,5642
98162,12,3,5,   ,   ,1,3,8,5642
98163,12, ,4,   ,   ,2,3,9,5642
98164,12, ,17,   ,   ,1,3,10,8558
98165,12,2,17,   ,   ,2,3,10,8558
98166,12,5,11,008,005,2,1,1,8558
98167,12,6,11,006,011,2,1,1,7340
98168,12,5,13,006,006,1,1,1,7924
98169,12,6,13,006,002,1,1,1,8144
98170,12,6,12,010,011,2,1,1,8144
98171,12,5,6,   ,   ,1,2,4,8144
98172,12,3,5,   ,   ,2,3,8,8144
98173,12,2,17,   ,   ,2,3,10,8144
98174,12,3,15,   ,   ,2,3,10,7662
98175,12,6,9,008,002,2,1,1,4445
98176,12,5,16,   ,   ,1,3,10,4445
98177,12,3,16,   ,   ,2,3,10,4445
98178,12,3,15,   ,   ,1,3,10,6510
98179,12,6,15,   ,   ,2,3,10,6510
98180,12,6,8,008,996,2,1,1,6510
98181,12,3,13,005,004,1,1,1,6657
98182,12,3,12,007,002,2,1,1,6657
98183,12,6,16,010,011,1,1,1,4014
98184,12,6,15,   ,   ,2,3,10,4014
98185,12,6,13,007,011,1,1,1,4519
98186,12,5,13,004,005,2,1,1,4519
98187,12,4,16,   ,   ,2,3,10,8787
98188,12, ,17,   ,   ,1,3,10,9826
98189,12,6,15,007,011,2,1,1,4099
98190,12,6,14,007,001,1,1,1,4099
98191,12,5,14,   ,   ,2,3,8,5728
98192,12,6,15,008,002,1,1,1,5728
98193,12,3,17,   ,   ,2,3,10,9136
98194,12,3,17,   ,   ,1,3,10,11478
98195,12,3,15,   ,   ,1,3,10,5080
98196,12,4,16,   ,   ,2,3,10,5080
98197,12,6,16,   ,   ,1,3,10,4430
98198,12,5,16,   ,   ,2,3,10,4430
98199,12,6,16,   ,   ,2,3,10,7078
98200,12, ,17,   ,   ,2,3,10,11920
98201,12,2,14,008,002,1,1,1,5486
98202,12,3,14,   ,   ,2,3,8,5486
98203,12,3,10,   ,   ,2,2,4,5486
98204,12,5,13,007,002,1,1,1,5540
98205,12,6,12,005,002,2,1,1,5540
98206,12,5,5,   ,   ,1,3,8,5540
98207,12,3,15,   ,   ,2,3,10,6940
98208,12,6,17,   ,   ,1,3,10,6940
98209,12,5,15,   ,   ,1,3,10,5170
98210,12,5,14,   ,   ,2,3,8,5170
98211,12,5,8,009,002,2,1,1,5170
98212,12,6,7,007,002,1,1,1,5170
98213,12,5,16,   ,   ,1,3,10,4674
98214,12,6,16,008,006,2,1,1,4674
98215,12,3,9,   ,   ,2,3,8,4674
98216,12,5,13,006,996,1,1,1,4627
98217,12,5,12,010,006,2,1,1,4627
98218,12,6,6,010,003,2,1,1,4627
98219,12,5,5,   ,   ,2,3,8,4627
98220,12,5,5,   ,   ,2,3,8,4627
98221,12,5,17,   ,   ,1,3,10,5221
98222,12,4,16,   ,   ,2,3,10,5221
98223,12,1,17,   ,   ,1,3,10,10697
98224,12,1,17,   ,   ,2,3,10,10697
98225,12,5,14,008,010,2,1,1,5174
98226,12,6,12,008,011,2,1,1,8639
98227,12, ,4,   ,   ,1,3,9,8639
98228,12,5,12,007,005,2,1,1,4714
98229,12,5,5,   ,   ,2,3,8,4714
98230,12,3,14,006,005,2,1,1,6148
98231,12,2,17,   ,   ,1,3,10,10668
98232,12,2,17,   ,   ,2,3,10,9466
98233,12,3,11,007,002,1,1,1,9466
98234,12,2,12,007,001,2,1,1,9466
98235,12,6,11,009,006,1,1,1,5254
98236,12,6,12,008,996,2,1,1,5254
98237,12, ,4,   ,   ,1,3,9,5254
98238,12, ,4,   ,   ,1,3,9,5254
98239,12,5,17,   ,   ,1,3,10,5950
98240,12,5,17,   ,   ,2,3,10,5950
98241,12,5,16,   ,   ,1,3,10,6078
98242,12,6,14,008,003,1,1,1,5099
98243,12,6,13,004,006,2,1,1,5099
98244,12,6,7,006,002,2,1,1,5099
98245,12,5,6,   ,   ,1,3,8,5099
98246,12,5,17,   ,   ,1,3,10,5610
98247,12,3,17,   ,   ,2,3,10,5610
98248,12, ,17,   ,   ,1,3,10,6398
98249,12,5,17,   ,   ,2,3,10,6398
98250,12,2,17,   ,   ,1,3,10,10573
98251,12,2,17,   ,   ,2,3,10,10573
98252,12,6,10,008,002,2,1,1,7025
98253,12, ,17,   ,   ,1,3,10,9724
98254,12, ,17,   ,   ,2,3,10,9724
98255,12,3,17,   ,   ,2,3,10,8984
98256,12,4,15,010,005,1,1,1,6186
98257,12,3,14,   ,   ,2,3,8,6186
98258,12,5,12,009,006,1,1,1,7625
98259,12,5,11,007,996,2,1,1,7625
98260,12,3,5,   ,   ,2,3,8,7625
98261,12, ,3,   ,   ,1,3,9,7625
98262,12,3,14,010,004,1,1,1,5550
98263,12,3,13,008,006,2,1,1,5550
98264,12,5,16,   ,   ,1,3,10,4399
98265,12,6,16,   ,   ,2,3,10,4399
98266,12,2,17,   ,   ,2,3,10,10247
98267,12, ,17,   ,   ,1,3,10,10247
98268,12,5,17,   ,   ,1,3,10,6119
98269,12,3,17,   ,   ,2,3,10,6119
98270,12,6,10,008,001,1,1,1,7365
98271,12,5,10,003,005,2,1,1,7365
98272,12, ,3,   ,   ,2,3,9,7365
98273,12,3,13,010,005,1,1,1,7038
98274,12,3,12,   ,   ,2,3,7,7038
98275,12,5,7,   ,   ,2,2,2,7038
98276,12,6,11,008,011,1,1,1,13383
98277,12,5,11,008,005,2,1,1,13383
98278,12,3,5,   ,   ,2,3,8,13383
98279,12,3,5,   ,   ,2,3,8,13383
98280,12, ,4,   ,   ,1,3,9,13383
98281,12, ,4,   ,   ,1,3,9,13383
98282,12,3,13,010,002,2,1,1,7606
98283,12,4,15,   ,   ,2,3,10,4605
98284,12,3,16,   ,   ,1,3,10,4605
98285,12,2,17,   ,   ,2,3,10,13731
98286,12,3,11,   ,   ,2,3,8,8074
98287,12,5,12,008,011,1,1,1,8074
98288,12,5,6,008,002,1,1,1,8074
98289,12,3,5,   ,   ,1,3,8,8074
98290,12,5,14,008,006,1,1,1,7978
98291,12,4,13,010,006,2,1,1,7978
98292,12,5,7,   ,   ,1,2,2,7978
98293,12,5,6,   ,   ,1,3,8,7978
98294,12,6,11,006,006,2,1,1,7715
98295,12,5,6,   ,   ,1,3,8,7715
98296,12,1,17,   ,   ,2,3,10,11054
98297,12,6,14,   ,   ,1,3,8,4056
98298,12,5,14,   ,   ,2,3,8,4056
98299,12,5,14,   ,   ,1,3,8,5277
98300,12,3,13,   ,   ,2,3,8,5277
98301,12,5,6,   ,   ,2,3,8,5277
98302,12,5,12,010,011,1,1,1,11889
98303,12,3,11,007,005,2,1,1,11889
98304,12, ,4,   ,   ,1,3,9,11889
98305,12, ,3,   ,   ,1,3,9,11889
98306,12,5,14,007,006,1,1,1,4177
98307,12,5,14,   ,   ,2,3,8,4177
98308,12,5,7,005,005,2,1,1,4177
98309,12,6,17,   ,   ,1,3,10,5827
98310,12,6,17,   ,   ,2,3,10,5827
98311,12,5,17,   ,   ,1,3,10,7654
98312,12,5,17,   ,   ,2,3,10,7654
98313,12,3,17,   ,   ,1,3,10,5554
98314,12,5,15,   ,   ,2,3,10,5554
98315,12,5,17,   ,   ,1,3,10,7839
98316,12,6,10,009,006,1,1,1,7734
98317,12,6,11,007,002,2,1,1,7734
98318,12, ,4,   ,   ,1,3,9,7734
98319,12, ,3,   ,   ,1,3,9,7734
98320,12, ,2,   ,   ,1,3,9,7734
98321,12,3,15,   ,   ,1,3,10,5531
98322,12,3,13,   ,   ,2,3,8,5531
98323,12,3,17,   ,   ,1,3,10,9808
98324,12,3,15,008,002,1,1,1,6494
98325,12,3,14,   ,   ,2,3,8,6494
98326,12,5,9,007,011,1,1,1,6494
98327,12,3,7,009,011,1,1,1,6494
98328,12,5,16,   ,   ,2,3,10,8862
98329,12,3,15,   ,   ,1,3,10,7691
98330,12,3,17,   ,   ,2,3,10,7691
98331,12,6,10,009,011,1,1,1,7691
98332,12,5,15,   ,   ,1,3,10,4688
98333,12,3,14,   ,   ,2,3,8,4688
98334,12,3,11,008,002,1,1,1,10326
98335,12,5,11,006,002,2,1,1,10326
98336,12,5,6,007,002,1,1,1,10326
98337,12,3,5,   ,   ,1,3,8,10326
98338,12,6,14,   ,   ,1,3,8,4214
98339,12,5,13,009,010,2,1,1,4214
98340,12,5,17,   ,   ,2,3,10,9385
98341,12,6,15,009,011,1,1,1,5868
98342,12,5,13,006,996,1,1,1,7924
98343,12,6,13,007,003,2,1,1,7265
98344,12,5,6,   ,   ,1,3,8,7265
98345,12,5,7,007,996,2,1,1,7265
98346,12,6,15,   ,   ,1,3,10,5639
98347,12,6,14,008,006,2,1,1,5639
98348,12,6,9,010,011,1,1,1,5639
98349,12,5,8,   ,   ,2,3,8,5639
98350,12,5,7,   ,   ,1,3,5,5639
98351,12,3,10,010,010,1,1,1,15338
98352,12,5,13,010,009,1,1,1,4020
98353,12,6,11,009,010,2,1,1,4020
98354,12,5,5,   ,   ,2,3,8,4020
98355,12,3,5,   ,   ,1,3,8,4020
98356,12,2,16,   ,   ,1,3,10,7060
98357,12,5,15,   ,   ,2,3,10,7060
98358,12,3,10,   ,   ,1,3,8,7060
98359,12,3,14,   ,   ,2,3,8,6112
98360,12,2,15,   ,   ,1,3,10,6112
98361,12,6,14,009,006,1,1,1,5106
98362,12,6,13,009,996,2,1,1,5106
98363,12,6,6,   ,   ,1,3,7,5106
98364,12,3,14,000,011,1,1,1,6649
98365,12,5,14,   ,   ,2,3,8,6649
98366,12,5,8,000,004,1,1,1,6649
98367,12,3,15,   ,   ,1,3,10,11114
98368,12,2,14,   ,   ,2,3,8,11114
98369,12,5,7,   ,   ,2,2,4,11114
98370,12,5,8,010,002,1,1,1,11114
98371,12,4,14,   ,   ,1,3,8,4102
98372,12,5,14,   ,   ,2,3,8,4102
98373,12,3,15,   ,   ,1,3,10,7691
98374,12,3,15,   ,   ,2,3,10,7691
98375,12,3,12,009,011,1,1,1,4860
98376,12,5,13,009,005,2,1,1,4860
98377,12,5,5,   ,   ,2,3,8,4860
98378,12,6,12,010,011,2,1,1,9872
98379,12,6,6,   ,   ,2,3,6,9872
98380,12,6,6,   ,   ,2,3,8,9872
98381,12, ,4,   ,   ,1,3,9,9872
98382,12,5,17,   ,   ,1,3,10,8884
98383,12,3,17,   ,   ,2,3,10,8254
98384,12,6,8,010,002,1,1,1,6091
98385,12,6,9,007,002,2,1,1,6091
98386,12, ,1,   ,   ,2,3,9,6091
98387,12, ,1,   ,   ,2,3,9,6091
98388,12,6,16,   ,   ,2,3,10,7543
98389,12,6,17,008,011,1,1,1,7543
98390,12,6,9,008,006,1,1,1,4884
98391,12,6,9,006,006,2,1,1,4884
98392,12, ,2,   ,   ,2,3,9,4884
98393,12, ,1,   ,   ,2,3,9,4884
98394,12,5,16,   ,   ,2,3,10,8787
98395,12,6,11,008,002,1,1,1,5161
98396,12,6,11,006,006,2,1,1,5161
98397,12, ,4,   ,   ,2,3,9,5161
98398,12, ,4,   ,   ,1,3,9,5161
98399,12,1,17,   ,   ,2,3,10,13434
98400,12,3,17,   ,   ,2,3,10,5154
98401,12,5,14,007,002,2,1,1,5154
98402,12, ,17,   ,   ,1,3,10,6100
98403,12,6,17,   ,   ,2,3,10,6100
98404,12,5,14,005,011,2,1,1,7155
98405,12,5,6,   ,   ,1,3,8,7155
98406,12,6,12,008,006,2,1,1,7336
98407,12,6,12,007,002,1,1,1,7336
98408,12,3,5,   ,   ,2,3,8,7336
98409,12,5,13,008,001,2,1,1,5402
98410,12,3,9,008,011,1,1,1,5402
98411,12,5,14,007,002,2,1,1,5915
98412,12,5,13,   ,   ,1,3,8,4468
98413,12,5,13,010,006,2,1,1,4468
98414,12,6,9,009,011,1,1,1,8751
98415,12,5,14,010,002,2,1,1,4020
98416,12,6,14,   ,   ,1,3,8,4020
98417,12,6,13,007,002,1,1,1,4147
98418,12,6,13,   ,   ,2,3,8,4147
98419,12, ,3,   ,   ,1,3,9,4147
98420,12, ,3,   ,   ,2,3,9,4147
98421,12,6,10,007,002,1,1,1,7161
98422,12,6,9,010,002,2,1,1,7161
98423,12,6,13,007,006,2,1,1,6503
98424,12,5,6,   ,   ,1,3,8,6503
98425,12,3,16,   ,   ,2,3,10,9020
98426,12,5,14,009,002,2,1,1,4102
98427,12,5,14,007,011,1,1,1,4102
98428,12,6,9,007,011,1,1,1,8543
98429,12,6,13,006,006,2,1,1,4694
98430,12,6,12,007,002,1,1,1,4694
98431,12,5,5,   ,   ,1,3,8,4694
98432,12,3,5,   ,   ,1,3,8,4694
98433,12,2,16,   ,   ,1,3,10,6157
98434,12,3,15,   ,   ,2,3,10,6157
98435,12,6,10,007,002,2,1,1,6157
98436,12, ,17,   ,   ,1,3,10,9150
98437,12,6,17,010,011,2,1,1,9150
98438,12,5,15,008,011,2,1,1,6422
98439,12,6,13,010,011,2,1,1,4817
98440,12,5,13,010,011,1,1,1,4817
98441,12,5,6,   ,   ,1,3,8,4817
98442,12,6,12,008,010,2,1,1,6129
98443,12,6,12,009,010,1,1,1,6129
98444,12, ,4,   ,   ,2,3,9,6129
98445,12,6,13,005,011,2,1,1,6692
98446,12,5,17,   ,   ,1,3,10,6236
98447,12,5,17,   ,   ,2,3,10,6236
98448,12,6,13,010,006,1,1,1,4323
98449,12,6,12,009,006,2,1,1,4323
98450,12,4,9,   ,   ,2,3,8,8747
98451,12,6,7,007,005,2,1,1,11025
98452,12,6,8,008,010,2,1,1,11061
98453,12,5,8,008,005,1,1,1,11061
98454,12,6,12,004,011,2,1,1,5535
98455,12, ,3,   ,   ,2,3,9,5535
98456,12, ,17,   ,   ,2,3,10,11723
98457,12,5,15,   ,   ,2,3,10,10588
98458,12,2,17,   ,   ,1,3,10,10588
98459,12,6,10,007,003,1,1,1,10034
98460,12,5,8,   ,   ,1,3,8,10034
98461,12,6,12,006,002,1,1,1,4849
98462,12,5,12,006,005,2,1,1,4849
98463,12, ,3,   ,   ,2,3,9,4849
98464,12,5,17,   ,   ,2,3,10,7886
98465,12,5,15,   ,   ,2,3,10,5881
98466,12,4,10,009,002,1,1,1,5881
98467,12, ,2,   ,   ,1,3,9,5881
98468,12,6,10,010,006,2,1,1,5610
98469,12,4,13,008,001,1,1,1,4917
98470,12,4,13,010,006,2,1,1,4917
98471,12,2,17,   ,   ,2,3,10,4917
98472,12,5,17,   ,   ,1,3,10,7047
98473,12,6,17,   ,   ,1,3,10,4673
98474,12,6,17,   ,   ,2,3,10,4673
98475,12,6,8,008,002,2,1,1,10983
98476,12,6,12,003,010,2,1,1,5807
98477,12,6,14,009,010,1,1,1,5807
98478,12, ,3,   ,   ,1,3,9,5807
98479,12, ,3,   ,   ,2,3,9,5807
98480,12,5,9,007,008,2,1,1,5965
98481,12,5,9,   ,   ,1,2,2,5965
98482,12, ,2,   ,   ,2,3,9,5965
98483,12,5,9,007,006,1,1,1,8370
98484,12,2,17,   ,   ,1,3,10,13701
98485,12,3,13,006,010,2,1,1,7179
98486,12,3,11,008,011,2,1,1,11227
98487,12,4,11,   ,   ,1,3,6,11227
98488,12, ,3,   ,   ,2,3,9,11227
98489,12, ,3,   ,   ,1,3,9,11227
98490,12, ,3,   ,   ,2,3,9,11227
98491,12,6,9,006,010,2,1,1,10064
98492,12, ,3,   ,   ,1,3,9,10064
98493,12, ,2,   ,   ,1,3,9,10064
98494,12,6,12,008,006,1,1,1,9070
98495,12,6,16,   ,   ,1,3,10,4459
98496,12,6,9,010,011,1,1,1,4459
98497,12, ,17,   ,   ,2,3,10,13880
98498,12,5,15,   ,   ,1,3,10,6475
98499,12,5,16,   ,   ,1,3,10,4469
98500,12,5,16,   ,   ,2,3,10,4469
98501,12,6,10,008,002,2,1,1,5655
98502,12,6,9,008,002,2,1,1,5655
98503,12,6,15,997,002,1,1,1,4937
98504,12,6,13,002,002,2,1,1,4937
98505,12,3,5,   ,   ,2,3,8,4937
98506,12,5,13,010,002,1,1,1,4572
98507,12,5,12,010,002,2,1,1,4572
98508,12,5,6,   ,   ,1,3,8,4572
98509,12,5,5,   ,   ,1,3,8,4572
98510,12,3,10,010,002,1,1,1,8753
98511,12,2,16,   ,   ,2,3,10,8753
98512,12,3,10,   ,   ,2,2,2,8753
98513,12,6,10,008,011,2,1,1,5065
98514,12,5,11,006,002,1,1,1,5065
98515,12, ,1,   ,   ,2,3,9,5065
98516,12,5,12,007,011,1,1,1,8887
98517,12,5,15,   ,   ,2,3,10,6568
98518,12,6,9,005,002,1,1,1,9334
98519,12,6,8,008,002,2,1,1,9334
98520,12,2,17,   ,   ,2,3,10,8146
98521,12,3,13,   ,   ,1,3,8,8146
98522,12,6,10,009,002,2,1,1,7025
98523,12,2,17,   ,   ,2,3,10,11054
98524,12,3,17,   ,   ,1,3,10,5340
98525,12,5,17,   ,   ,2,3,10,5340
98526,12,5,13,008,002,2,1,1,6089
98527,12,5,11,   ,   ,1,2,2,6089
98528,12,6,10,006,002,1,1,1,10256
98529,12,6,8,007,002,2,1,1,10256
98530,12,6,10,008,008,2,1,1,6358
98531,12,5,15,   ,   ,1,3,10,4185
98532,12,6,15,   ,   ,2,3,10,4185
98533,12,5,13,008,006,1,1,1,5497
98534,12,5,12,007,006,2,1,1,5497
98535,12,6,6,   ,   ,1,3,8,5497
98536,12,6,16,   ,   ,1,3,10,7380
98537,12,6,7,007,996,1,1,1,7380
98538,12,6,8,007,002,1,1,1,8717
98539,12,6,12,010,006,2,1,1,6901
98540,12,5,15,   ,   ,1,3,10,6101
98541,12,6,10,007,005,1,1,1,9316
98542,12,5,9,007,004,2,1,1,9316
98543,12, ,1,   ,   ,2,3,9,9316
98544,12,5,10,008,002,1,1,1,8715
98545,12,6,9,   ,   ,2,3,7,8715
98546,12,5,9,007,002,1,1,1,9206
98547,12,6,9,010,005,2,1,1,8823
98548,12,6,16,   ,   ,2,3,10,8380
98549,12,3,17,   ,   ,2,3,10,4942
98550,12,5,16,   ,   ,2,3,10,4942
98551,12,6,16,   ,   ,1,3,10,4367
98552,12,3,16,   ,   ,1,3,10,4367
98553,12,3,13,   ,   ,1,3,8,4367
98554,12,6,10,008,001,1,1,1,6674
98555,12,5,13,   ,   ,1,3,8,6674
98556,12,5,12,008,006,2,1,1,7328
98557,12,3,5,   ,   ,2,3,8,7328
98558,12,6,10,008,006,1,1,1,8433
98559,12,6,9,007,003,2,1,1,8433
98560,12, ,3,   ,   ,1,3,9,8433
98561,12, ,1,   ,   ,1,3,9,8433
98562,12,5,11,010,002,2,1,1,4952
98563,12,4,5,010,001,2,1,1,4952
98564,12,6,9,009,010,1,1,1,9249
98565,12,6,8,997,004,2,1,1,9249
98566,12, ,2,   ,   ,2,3,9,9249
98567,12, ,1,   ,   ,1,3,9,9249
98568,12,5,15,   ,   ,1,3,10,8020
98569,12,5,17,   ,   ,2,3,10,5251
98570,12,6,10,008,006,2,1,1,7025
98571,12,2,17,   ,   ,1,3,10,10317
98572,12,2,17,   ,   ,2,3,10,13434
98573,12,6,17,009,011,1,1,1,7850
98574,12,6,14,008,006,2,1,1,4877
98575,12,6,14,008,006,1,1,1,4877
98576,12,5,6,   ,   ,2,3,8,4877
98577,12,3,5,   ,   ,2,3,8,4877
98578,12,6,9,004,002,1,1,1,7975
98579,12,6,12,007,011,2,1,1,5731
98580,12,6,12,007,011,1,1,1,5731
98581,12,6,15,   ,   ,2,3,10,6213
98582,12,5,14,008,011,1,1,1,4002
98583,12,6,11,008,004,2,1,1,4002
98584,12,5,5,   ,   ,2,3,8,4002
98585,12,6,9,008,002,2,1,1,8017
98586,12,6,16,   ,   ,1,3,10,5733
98587,12,5,15,   ,   ,2,3,10,5733
98588,12,6,13,008,011,1,1,1,8073
98589,12,6,11,008,002,1,1,1,5468
98590,12,5,10,   ,   ,2,2,2,5468
98591,12,5,12,010,002,1,1,1,9537
98592,12,6,15,009,006,2,1,1,4110
98593,12,6,15,   ,   ,1,3,10,4110
98594,12,3,10,007,008,1,1,1,15038
98595,12,5,17,   ,   ,1,3,10,8832
98596,12, ,17,   ,   ,2,3,10,8832
98597,12,6,9,008,002,2,1,1,5913
98598,12,5,11,009,011,1,1,1,5913
98599,12, ,1,   ,   ,2,3,9,5913
98600,12,5,15,   ,   ,2,3,10,6568
98601,12,5,11,009,002,2,1,1,8499
98602,12,6,8,010,006,2,1,1,10161
98603,12,6,11,008,006,2,1,1,5163
98604,12,6,11,008,006,1,1,1,5163
98605,12, ,3,   ,   ,2,3,9,5163
98606,12,6,10,005,006,1,1,1,10268
98607,12,5,15,   ,   ,2,3,10,5679
98608,12,5,16,   ,   ,1,3,10,5679
98609,12,6,14,008,002,2,1,1,4400
98610,12,5,13,007,011,1,1,1,4400
98611,12,6,9,007,002,2,1,1,8823
98612,12,3,10,005,002,1,1,1,9964
98613,12,5,11,001,002,2,1,1,9964
98614,12,5,6,   ,   ,1,2,2,9964
98615,12,6,11,009,006,1,1,1,9688
98616,12,5,12,010,001,1,1,1,7212
98617,12,5,11,009,001,2,1,1,7212
98618,12,3,5,   ,   ,2,3,8,7212
98619,12, ,4,   ,   ,1,3,9,7212
98620,12,5,10,   ,   ,2,2,3,6815
98621,12,5,15,   ,   ,1,3,10,4403
98622,12,6,14,009,006,2,1,1,4403
98623,12,2,17,   ,   ,2,3,10,4403
98624,12,3,13,008,004,1,1,1,8800
98625,12,3,12,010,005,1,1,1,9399
98626,12,3,12,010,004,2,1,1,9399
98627,12,5,6,   ,   ,1,3,8,9399
98628,12,3,5,   ,   ,1,3,8,9399
98629,12,6,13,008,996,2,1,1,6115
98630,12,6,16,   ,   ,2,3,10,8605
98631,12,5,7,   ,   ,1,3,8,8605
98632,12,6,10,006,006,2,1,1,5198
98633,12, ,2,   ,   ,2,3,9,5198
98634,12, ,1,   ,   ,2,3,9,5198
98635,12,6,13,008,011,1,1,1,8254
98636,12,6,13,005,006,2,1,1,6413
98637,12,6,15,   ,   ,1,3,10,6413
98638,12,6,7,010,005,1,1,1,6413
98639,12,6,6,   ,   ,1,3,8,6413
98640,12,5,14,005,005,2,1,1,4193
98641,12,5,15,   ,   ,1,3,10,4193
98642,12,6,7,   ,   ,2,3,8,4193
98643,12,5,17,   ,   ,2,3,10,7886
98644,12,5,14,   ,   ,1,3,8,4768
98645,12,6,14,002,010,2,1,1,4768
98646,12,6,8,009,002,2,1,1,4768
98647,12,3,5,   ,   ,1,3,8,4768
98648,12,3,14,008,005,2,1,1,8349
98649,12,6,11,   ,   ,2,3,8,7935
98650,12,5,13,008,011,2,1,1,6109
98651,12,6,7,997,001,2,1,1,6109
98652,12,5,11,008,010,2,1,1,6706
98653,12,3,15,   ,   ,1,3,10,5240
98654,12,3,14,006,006,2,1,1,5240
98655,12,3,16,   ,   ,1,3,10,5294
98656,12,3,17,   ,   ,2,3,10,5294
98657,12,6,10,007,002,1,1,1,5955
98658,12,6,10,007,006,2,1,1,5955
98659,12,5,13,009,006,2,1,1,10683
98660,12,6,7,009,001,1,1,1,10683
98661,12,6,7,   ,   ,1,2,3,10683
98662,12,6,15,008,006,1,1,1,5868
98663,12,3,12,   ,   ,1,2,2,8901
98664,12,3,12,007,010,2,1,1,8901
98665,12,3,5,   ,   ,1,3,8,8901
98666,12, ,4,   ,   ,1,3,9,8901
98667,12,6,12,007,006,1,1,1,6026
98668,12,5,12,010,006,2,1,1,6026
98669,12,3,5,   ,   ,1,3,8,6026
98670,12,6,10,006,011,1,1,1,5454
98671,12,6,10,009,005,2,1,1,5454
98672,12,5,11,008,005,2,1,1,6890
98673,12,2,15,   ,   ,2,3,10,6890
98674,12,6,14,010,006,1,1,1,8341
98675,12,5,12,   ,   ,2,3,8,8341
98676,12,5,6,   ,   ,2,3,8,8341
98677,12,5,6,   ,   ,2,3,8,8341
98678,12,3,5,   ,   ,1,3,8,8341
98679,12,5,9,008,010,1,1,1,8370
98680,12,3,16,   ,   ,2,3,10,10692
98681,12,5,11,007,006,2,1,1,4760
98682,12,5,17,   ,   ,2,3,10,4760
98683,12,5,12,008,005,2,1,1,7827
98684,12,3,17,   ,   ,2,3,10,8827
98685,12,6,13,009,006,1,1,1,6093
98686,12,5,13,005,003,1,1,1,6358
98687,12,3,13,   ,   ,2,3,7,6358
98688,12,5,8,008,005,2,1,1,6358
98689,12,5,7,004,001,2,1,1,6358
98690,12,6,11,008,002,1,1,1,7614
98691,12,6,10,008,010,2,1,1,7614
98692,12, ,2,   ,   ,1,3,9,7614
98693,12,5,15,   ,   ,2,3,10,4582
98694,12,5,17,   ,   ,1,3,10,4582
98695,12,5,15,   ,   ,2,3,10,8217
98696,12,5,7,008,008,1,1,1,8217
98697,12,6,10,006,010,1,1,1,9314
98698,12, ,4,   ,   ,2,3,9,9314
98699,12,5,11,010,010,1,1,1,5388
98700,12,5,10,007,005,2,1,1,5388
98701,12, ,3,   ,   ,1,3,9,5388
98702,12, ,3,   ,   ,2,3,9,5388
98703,12,5,15,   ,   ,2,3,10,6422
98704,12,6,9,009,011,2,1,1,6847
98705,12,5,9,007,005,1,1,1,6847
98706,12, ,2,   ,   ,1,3,9,6847
98707,12,6,11,008,006,2,1,1,7351
98708,12,6,12,008,003,1,1,1,7351
98709,12,5,6,   ,   ,1,3,8,7351
98710,12,6,9,006,005,2,1,1,8548
98711,12,6,10,007,005,1,1,1,8548
98712,12,3,16,   ,   ,2,3,10,6250
98713,12,5,17,   ,   ,1,3,10,6250
98714,12,6,11,007,006,1,1,1,10519
98715,12,6,14,008,005,2,1,1,5694
98716,12,3,11,   ,   ,1,2,2,10686
98717,12,6,11,008,002,2,1,1,10686
98718,12,3,5,   ,   ,1,3,8,10686
98719,12, ,4,   ,   ,1,3,9,10686
98720,12,5,15,   ,   ,1,3,10,4159
98721,12,5,15,   ,   ,2,3,10,4159
98722,12,6,9,007,002,1,1,1,4159
98723,12,6,14,008,005,2,1,1,8399
98724,12,6,14,   ,   ,1,3,8,8399
98725,12,6,7,   ,   ,1,3,7,8399
98726,12,6,6,   ,   ,2,3,5,8399
98727,12,5,6,   ,   ,1,3,8,8399
98728,12,5,17,   ,   ,2,3,10,4533
98729,12,6,17,   ,   ,1,3,10,4533
98730,12,6,13,010,010,2,1,1,4716
98731,12,6,14,008,005,1,1,1,4716
98732,12,3,17,   ,   ,1,3,10,6346
98733,12,3,17,   ,   ,2,3,10,6346
98734,12,3,12,008,002,2,1,1,8932
98735,12,3,12,009,011,1,1,1,8932
98736,12,5,6,   ,   ,1,3,8,8932
98737,12,5,14,008,006,2,1,1,5174
